"2020-04-29T13:46:04",true
"2020-04-29T13:47:09",true
"2020-04-29T13:48:39",false
"2020-04-29T13:49:10",true
"2020-04-29T13:50:11",true
"2020-04-29T13:51:42",false
"2020-04-29T13:52:06",true
"2020-04-29T13:53:36",false
"2020-04-29T13:53:54",true
"2020-04-29T13:55:24",false
"2020-04-29T13:57:17",true
"2020-04-29T13:58:47",false
"2020-04-29T14:02:53",true
"2020-04-29T14:04:24",false
"2020-04-29T14:05:43",true
"2020-04-29T14:06:46",true
"2020-04-29T14:08:10",true
"2020-04-29T14:09:14",true
"2020-04-29T14:10:16",true
"2020-04-29T14:11:46",false
"2020-04-29T14:13:20",true
"2020-04-29T14:14:26",true
"2020-04-29T14:15:56",false
"2020-04-29T14:15:59",true
"2020-04-29T14:17:08",true
"2020-04-29T14:18:09",true
"2020-04-29T14:19:16",true
"2020-04-29T14:20:46",false
"2020-04-29T14:20:57",true
"2020-04-29T14:22:20",true
"2020-04-29T14:22:27",false
"2020-04-29T14:22:36",true
"2020-04-29T14:23:37",true
"2020-04-29T14:25:07",false
"2020-04-29T14:26:19",true
"2020-04-29T14:27:19",true
"2020-04-29T14:28:24",true
"2020-04-29T14:29:26",true
"2020-04-29T14:30:56",false
"2020-04-29T14:30:58",true
"2020-04-29T14:32:29",false
"2020-04-29T14:32:44",true
"2020-04-29T14:34:14",false
"2020-04-29T14:34:22",true
"2020-04-29T14:35:52",false
"2020-04-29T14:36:27",true
"2020-04-29T14:37:57",false
"2020-04-29T14:39:09",true
"2020-04-29T14:40:14",true
"2020-04-29T14:41:27",true
"2020-04-29T14:42:28",true
"2020-04-29T14:43:34",true
"2020-04-29T14:44:47",true
"2020-04-29T14:45:55",true
"2020-04-29T14:47:25",false
"2020-04-29T14:47:36",true
"2020-04-29T14:49:06",false
"2020-04-29T14:51:11",true
"2020-04-29T14:52:40",true
"2020-04-29T14:53:40",true
"2020-04-29T14:54:44",true
"2020-04-29T14:56:14",false
"2020-04-29T14:56:15",true
"2020-04-29T14:57:19",true
"2020-04-29T14:58:32",true
"2020-04-29T14:59:40",true
"2020-04-29T15:00:45",true
"2020-04-29T15:02:15",false
"2020-04-29T15:02:23",true
"2020-04-29T15:03:42",true
"2020-04-29T15:04:42",true
"2020-04-29T15:06:01",true
"2020-04-29T15:07:02",true
"2020-04-29T15:08:32",false
"2020-04-29T15:08:39",true
"2020-04-29T15:09:44",true
"2020-04-29T15:11:14",false
"2020-04-29T15:12:53",true
"2020-04-29T15:14:23",false
"2020-04-29T15:14:52",true
"2020-04-29T15:15:56",true
"2020-04-29T15:16:01",true
"2020-04-29T15:17:02",true
"2020-04-29T15:18:20",true
"2020-04-29T15:19:22",true
"2020-04-29T15:20:27",true
"2020-04-29T15:21:28",true
"2020-04-29T15:22:58",false
"2020-04-29T15:23:33",true
"2020-04-29T15:24:43",true
"2020-04-29T15:25:44",true
"2020-04-29T15:27:15",false
